X_true,Y_true,X_KWNN,Y_KWNN,X_HNSW,Y_HNSW,Err_KWNN_m,Err_HNSW_m,X_FUSE_MEAN,Y_FUSE_MEAN,Err_FUSE_MEAN_m,X_FUSE_W,Y_FUSE_W,Err_FUSE_W_m,X_true_m,Y_true_m,X_KWNN_m,Y_KWNN_m,X_HNSW_m,Y_HNSW_m,X_FUSE_MEAN_m,Y_FUSE_MEAN_m,X_FUSE_W_m,Y_FUSE_W_m
10800.0,1200.0,10027.50128030477,2676.153970611282,9261.843,2623.4658,1.6660686711183976,2.0957537,9644.672026871136,2649.809895461891,1.8538423499513836,9640.86681624534,2649.548043072644,1.8560116559054651,10.8,1.2,10.02750128030477,2.6761539706112822,9.261843,2.6234658,9.644672026871136,2.6498098954618907,9.640866816245339,2.649548043072644
15600.0,1200.0,18622.58362908147,2428.259742974483,19325.598,2748.9722,3.262611498631587,4.034773,18974.090642665735,2588.6159554716164,3.6486630341420705,18977.584519403565,2590.2098492460173,3.6525005969411204,15.6,1.2,18.62258362908147,2.428259742974483,19.325598,2.7489722,18.974090642665736,2.5886159554716164,18.977584519403564,2.5902098492460173
2400.0,1200.0,2911.9278322921305,1270.097480673691,2812.166,1621.9626,0.5167047147763586,0.5898587,2862.0469239585655,1446.0300635790331,0.5234674317703781,2861.5511223427984,1447.7787819120508,0.5238547158341866,2.4,1.2,2.9119278322921303,1.270097480673691,2.812166,1.6219627,2.8620469239585655,1.446030063579033,2.8615511223427985,1.447778781912051
7200.0,1200.0,7657.589185958756,1859.7795871059084,6873.3853,2187.5823,0.802930237734288,1.0401903,7265.487219932504,2023.6809312482667,0.8262801295423362,7261.589841260064,2025.310062592642,0.8276049830463266,7.2,1.2,7.657589185958757,1.8597795871059084,6.8733854,2.1875823,7.265487219932504,2.0236809312482666,7.261589841260063,2.025310062592642
12000.0,3600.0,9798.884278352867,4357.217371409141,9045.344,4336.5273,2.327721754773527,3.0450726,9422.114014176434,4346.87235757957,2.683899117780325,9418.369028128818,4346.769531172771,2.6874678058746198,12.0,3.6,9.798884278352867,4.357217371409141,9.045343,4.3365273,9.422114014176433,4.34687235757957,9.418369028128819,4.346769531172771
20400.0,3600.0,19737.827003338123,2653.987664673042,19863.791,2966.665,1.154734781713504,0.8298393,19800.809009481563,2810.3263518677713,0.9912690420228647,19801.435032171474,2811.8803126176367,0.9896527988902162,20.4,3.6,19.737827003338122,2.6539876646730423,19.86379,2.966665,19.800809009481565,2.8103263518677712,19.801435032171472,2.8118803126176366
22800.0,3600.0,16773.2063725413,1523.793989859191,16521.078,2403.371,6.3743919572396575,6.3919306,16647.14224877065,1963.5825418045956,6.366751181281532,16645.889208312008,1967.953911170849,6.366840195295711,22.8,3.6,16.7732063725413,1.523793989859191,16.521078,2.403371,16.647142248770653,1.9635825418045956,16.64588920831201,1.967953911170849
25200.0,3600.0,25179.69661127886,2652.378585736515,24260.14,2423.5127,0.9478388957857178,1.5058081,24719.918618139433,2537.9456405245073,1.1655203111443622,24715.348559583796,2536.808210573279,1.1684450349938993,25.2,3.6,25.17969661127886,2.652378585736515,24.260141,2.4235127,24.71991861813943,2.5379456405245073,24.715348559583795,2.5368082105732794
7200.0,3600.0,8152.873193963039,3038.046727254986,8432.205,2435.9915,1.1062363239932755,1.6950649,8292.539136044019,2737.0190911665554,1.39225637466625,8293.927374591887,2734.0269646526385,1.3952012037087058,7.2,3.6,8.152873193963039,3.038046727254986,8.432205,2.4359915,8.292539136044018,2.7370190911665553,8.293927374591886,2.7340269646526387
