true_X_mm,true_Y_mm,pred_X_mm,pred_Y_mm,error_m
10799.999954643587,1200.0000626291128,9755.02676778979,1823.085128137508,1.2166363302577237
15599.99989488135,1200.0000626291128,18209.740173702536,3196.4439494221733,3.2858077417912117
2399.9998123164623,1200.0000626291128,2079.06682179571,1408.7139228962803,0.3828308502096142
7200.0002463763,1200.0000626291128,5314.378187775828,921.2752578977277,1.9061107167877815
11999.999939703028,3599.9999848848324,10596.885256706413,6181.55782467387,2.9382259432890674
20400.00008203015,3599.9999848848324,20227.646795629615,3721.5056521608767,0.21087741110242655
22800.000052149033,3599.9999848848324,17410.68124392835,3676.599460924741,5.389863142638298
25200.000022267915,3599.9999848848324,24695.358306757953,2687.329647081814,1.0428952040058068
7200.0002463763,3599.9999848848324,11444.036900977348,-338.54125224469954,5.789987409499875
